rank,expr,cv_loss,cv_r2,instability,test_loss,test_r2,complexity,height,size,eval_calls,runtime_sec,used_lgo,used_lgo_thre,used_lgo_pair,used_lgo_and2,used_lgo_or2,used_lgo_and3,used_gate_expr,scaler_json,experiment,typed_mode,use_zscore,prior_mode,typed_grouping,enable_gate_expr,seed,method
4,"sqrt(sub(sub(pow(add(sub(sub(sub(sub(one, -1.038143003445681), log(-0.1208499087525385)), log(-0.1208499087525385)), log(-0.1208499087525385)), id(idF(lactate_mmol_l))), pow(id(idF(creatinine_mg_dl)), zero)), div(add(pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(lactate_mmol_l))), div(id(map_mmhg), log(zero))), sub(sqrt(0.6541838490765798), -1.038143003445681)), -0.1208499087525385)), pow(mul(sqrt(0.6541838490765798), log(zero)), pow(id(vasopressor_use_std), pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(lactate_mmol_l))), sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))))))))",0.3239671156609848,0.9080665197329403,0.0791928223713252,0.3102033967452518,0.9080265608294512,49.5,10,74,67889,67.88681626319885,False,False,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",base,light,True,lgo,none,True,3,lgo
10,"sqrt(sub(sub(pow(add(sub(sub(sub(sub(one, -1.038143003445681), log(-0.1208499087525385)), log(-0.1208499087525385)), log(-0.1208499087525385)), id(idF(lactate_mmol_l))), pow(id(idF(creatinine_mg_dl)), zero)), div(add(pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(lactate_mmol_l))), div(id(map_mmhg), log(zero))), sub(sqrt(0.6541838490765798), -1.038143003445681)), -0.1208499087525385)), pow(mul(sqrt(0.6541838490765798), log(zero)), pow(id(vasopressor_use_std), pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(idF(lactate_mmol_l)))), zero)))))",0.3304035325668623,0.906012399148896,0.08182760598817337,0.31634128231856945,0.9062067147177179,46.0,10,70,67889,67.89392399787903,False,False,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",base,light,True,lgo,none,True,3,lgo
1,"sqrt(sub(sub(pow(add(sub(sub(sub(sub(sub(one, -1.038143003445681), log(-0.1208499087525385)), log(-0.1208499087525385)), -1.038143003445681), log(-0.1208499087525385)), id(idF(idF(lactate_mmol_l)))), pow(id(idF(creatinine_mg_dl)), zero)), div(add(pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(idF(lactate_mmol_l)))), zero), sub(sqrt(0.6541838490765798), -1.038143003445681)), -0.1208499087525385)), pow(mul(sqrt(0.6541838490765798), log(zero)), pow(id(vasopressor_use_std), zero))))",0.3369620673181187,0.9016952024319871,0.09419215374327482,0.364195035618129,0.8920183650272921,37.5,10,58,67889,67.8830738067627,False,False,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",base,light,True,lgo,none,True,3,lgo
9,"sqrt(sub(sub(pow(add(sub(sub(sub(sub(sub(one, -1.038143003445681), log(-0.1208499087525385)), log(-0.1208499087525385)), -1.038143003445681), log(-0.1208499087525385)), id(idF(lactate_mmol_l))), pow(id(idF(creatinine_mg_dl)), zero)), div(add(pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(idF(lactate_mmol_l)))), zero), sub(sqrt(0.6541838490765798), -1.038143003445681)), -0.1208499087525385)), pow(mul(sqrt(0.6541838490765798), log(zero)), pow(id(vasopressor_use_std), zero))))",0.3369620673181187,0.9016952024319871,0.09419215374327482,0.364195035618129,0.8920183650272921,37.5,10,57,67889,67.89260029792786,False,False,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",base,light,True,lgo,none,True,3,lgo
8,"sqrt(sub(sub(pow(add(sub(sub(sub(sub(one, -1.038143003445681), log(-0.1208499087525385)), log(-0.1208499087525385)), log(-0.1208499087525385)), id(idF(lactate_mmol_l))), pow(id(idF(creatinine_mg_dl)), zero)), div(add(pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(idF(lactate_mmol_l)))), zero), sub(sqrt(0.6541838490765798), -1.038143003445681)), -0.1208499087525385)), pow(mul(sqrt(0.6541838490765798), log(zero)), pow(id(vasopressor_use_std), pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(lactate_mmol_l))), zero)))))",0.33801389578198526,0.9027749375695704,0.07180538034857716,0.3291105162497388,0.9024207137501418,43.0,10,66,67889,67.89146399497986,False,False,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",base,light,True,lgo,none,True,3,lgo
0,"sqrt(sub(sub(pow(add(sub(sub(sub(sub(one, -1.038143003445681), log(-0.1208499087525385)), log(-0.1208499087525385)), log(-0.1208499087525385)), id(idF(lactate_mmol_l))), pow(id(idF(creatinine_mg_dl)), zero)), div(add(pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(idF(lactate_mmol_l)))), zero), sub(sqrt(0.6541838490765798), -1.038143003445681)), -0.1208499087525385)), pow(mul(sqrt(0.6541838490765798), log(zero)), pow(id(vasopressor_use_std), zero))))",0.33809900906909446,0.9010990516879034,0.09309872846689819,0.3647955920704917,0.8918403036555618,36.5,10,55,67889,67.88189363479614,False,False,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",base,light,True,lgo,none,True,3,lgo
2,"sqrt(sub(sub(pow(add(sub(sub(sub(sub(one, -1.038143003445681), log(-0.1208499087525385)), log(-0.1208499087525385)), log(-0.1208499087525385)), id(idF(lactate_mmol_l))), pow(id(idF(idF(creatinine_mg_dl))), zero)), div(add(pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(idF(lactate_mmol_l)))), zero), sub(sqrt(0.6541838490765798), -1.038143003445681)), -0.1208499087525385)), pow(mul(sqrt(0.6541838490765798), log(zero)), pow(id(vasopressor_use_std), zero))))",0.33809900906909446,0.9010990516879034,0.09309872846689819,0.3647955920704917,0.8918403036555618,36.5,10,56,67889,67.88422536849976,False,False,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",base,light,True,lgo,none,True,3,lgo
3,"sqrt(sub(sub(pow(add(sub(sub(sub(sub(one, -1.038143003445681), log(-0.1208499087525385)), log(-0.1208499087525385)), log(-0.1208499087525385)), id(idF(idF(lactate_mmol_l)))), pow(id(idF(creatinine_mg_dl)), zero)), div(add(pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(lactate_mmol_l))), zero), sub(sqrt(0.6541838490765798), -1.038143003445681)), -0.1208499087525385)), pow(mul(sqrt(0.6541838490765798), log(zero)), pow(id(vasopressor_use_std), zero))))",0.33809900906909446,0.9010990516879034,0.09309872846689819,0.3647955920704917,0.8918403036555618,36.5,10,55,67889,67.88538074493408,False,False,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",base,light,True,lgo,none,True,3,lgo
7,"sqrt(sub(sub(pow(add(sub(sub(sub(sub(one, -1.038143003445681), log(-0.1208499087525385)), log(-0.1208499087525385)), log(-0.1208499087525385)), id(idF(idF(lactate_mmol_l)))), pow(id(idF(creatinine_mg_dl)), zero)), div(add(pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(idF(lactate_mmol_l)))), zero), sub(sqrt(0.6541838490765798), -1.038143003445681)), -0.1208499087525385)), pow(mul(sqrt(0.6541838490765798), log(zero)), pow(id(vasopressor_use_std), zero))))",0.33809900906909446,0.9010990516879034,0.09309872846689819,0.3647955920704917,0.8918403036555618,36.5,10,56,67889,67.89024591445923,False,False,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",base,light,True,lgo,none,True,3,lgo
11,"sqrt(sub(sub(pow(add(sub(sub(sub(sub(one, -1.038143003445681), log(-0.1208499087525385)), log(-0.1208499087525385)), log(-0.1208499087525385)), id(lactate_mmol_l)), pow(id(idF(creatinine_mg_dl)), zero)), div(add(pow(add(sub(-0.1208499087525385, log(sub(0.6541838490765798, zero))), id(idF(idF(lactate_mmol_l)))), zero), sub(sqrt(0.6541838490765798), -1.038143003445681)), -0.1208499087525385)), pow(mul(sqrt(0.6541838490765798), log(zero)), pow(id(vasopressor_use_std), zero))))",0.33809900906909446,0.9010990516879034,0.09309872846689819,0.3647955920704917,0.8918403036555618,36.5,10,54,67889,67.89503335952759,False,False,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",base,light,True,lgo,none,True,3,lgo
