rank,expr,cv_loss,cv_r2,instability,test_loss,test_r2,complexity,height,size,eval_calls,runtime_sec,used_lgo,used_lgo_thre,used_lgo_pair,used_lgo_and2,used_lgo_or2,used_lgo_and3,used_gate_expr,scaler_json,experiment,typed_mode,use_zscore,prior_mode,typed_grouping,enable_gate_expr,seed,method
2,"add(sub(3.325819377280733, zero), add(add(one, one), mul(add(add(mul(mul(add(one, 0.1641549216348423), one), pow(id(idF(lactate_mmol_l)), 0.32153864493195183)), log(id(vasopressor_use_std))), id(vasopressor_use_std)), lgo_thre(pow(lgo_thre(mul(mul(one, one), pow(add(zero, -0.5482725934745422), -0.5905901441246165)), as_pos(zero), as_thr(3.325819377280733)), add(sqrt(id(idF(creatinine_mg_dl))), id(lactate_mmol_l))), as_pos(pow(zero, zero)), -2.254466069743566))))",0.8056454810425061,0.7617734159994105,0.048096861295468446,0.8466803480860208,0.7489643752820038,32.0,9,55,67742,69.03349757194519,False,True,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",lgo_hard,light,True,lgo,none,True,3,lgo
5,"add(sub(3.325819377280733, zero), add(add(one, one), mul(add(add(mul(mul(add(one, 0.1641549216348423), one), pow(id(idF(lactate_mmol_l)), 0.32153864493195183)), log(id(vasopressor_use_std))), id(vasopressor_use_std)), lgo_thre(pow(lgo_thre(mul(mul(one, one), pow(add(zero, -0.5482725934745422), -0.5905901441246165)), as_pos(zero), as_thr(3.325819377280733)), add(sqrt(id(idF(creatinine_mg_dl))), id(lactate_mmol_l))), as_pos(pow(zero, lgo_thre(-0.5625227590871262, as_pos(add(one, 0.679683283979095)), as_thr(3.325819377280733)))), -2.1883355178733352))))",0.8057844808777878,0.7618160684673917,0.048009889092622396,0.846882017842429,0.7489045814136317,37.0,9,62,67742,69.20604586601257,False,True,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",lgo_hard,light,True,lgo,none,True,3,lgo
6,"add(sub(3.325819377280733, zero), add(add(one, one), mul(add(add(mul(mul(add(one, 0.1641549216348423), one), pow(id(idF(lactate_mmol_l)), 0.32153864493195183)), log(id(vasopressor_use_std))), id(vasopressor_use_std)), lgo_thre(pow(lgo_thre(mul(mul(one, one), pow(add(zero, -0.5482725934745422), -0.5905901441246165)), as_pos(pow(zero, zero)), as_thr(3.325819377280733)), add(sqrt(id(idF(creatinine_mg_dl))), id(lactate_mmol_l))), as_pos(id(idF(age_years))), -2.527776268035387))))",0.8061286127698495,0.7612567142928788,0.049455205314277426,0.846971891261268,0.7488779344861403,32.0,9,57,67742,69.20713448524475,False,True,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",lgo_hard,light,True,lgo,none,True,3,lgo
0,"add(sub(3.325819377280733, zero), add(add(one, one), mul(add(add(mul(mul(add(one, 0.1641549216348423), one), pow(id(idF(lactate_mmol_l)), 0.32153864493195183)), log(id(vasopressor_use_std))), id(vasopressor_use_std)), lgo_thre(pow(lgo_thre(mul(mul(one, one), pow(add(zero, -0.5482725934745422), -0.5905901441246165)), as_pos(zero), as_thr(3.325819377280733)), add(sqrt(id(idF(creatinine_mg_dl))), id(lactate_mmol_l))), as_pos(id(idF(vasopressor_use_std))), -2.527776268035387))))",0.8070067035722008,0.761269995487608,0.04853535721619221,0.8467715863541756,0.7489373236849091,30.0,9,55,67742,68.9060046672821,False,True,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",lgo_hard,light,True,lgo,none,True,3,lgo
3,"add(sub(3.325819377280733, zero), add(add(one, one), mul(add(add(mul(mul(add(one, 0.1641549216348423), one), pow(id(idF(lactate_mmol_l)), 0.32153864493195183)), log(id(vasopressor_use_std))), id(vasopressor_use_std)), lgo_thre(pow(lgo_thre(mul(mul(one, one), pow(add(zero, -0.5482725934745422), -0.5905901441246165)), as_pos(zero), as_thr(3.325819377280733)), add(sqrt(id(idF(creatinine_mg_dl))), id(lactate_mmol_l))), as_pos(pow(zero, lgo_thre(-0.5625227590871262, as_pos(pow(zero, -0.0884072768696642)), as_thr(3.325819377280733)))), -2.4699616791668078))))",0.8070938810749385,0.7614493331987531,0.04835477954233495,0.846690330512185,0.7489614155527576,38.0,9,62,67742,69.07090878486633,False,True,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",lgo_hard,light,True,lgo,none,True,3,lgo
11,"add(sub(3.325819377280733, zero), add(add(one, one), mul(add(add(mul(mul(add(one, 0.1641549216348423), one), pow(id(idF(lactate_mmol_l)), 0.32153864493195183)), log(id(vasopressor_use_std))), id(vasopressor_use_std)), lgo_thre(pow(lgo_thre(mul(mul(one, one), pow(add(zero, -0.5482725934745422), -0.5905901441246165)), as_pos(zero), as_thr(3.325819377280733)), add(sqrt(id(idF(creatinine_mg_dl))), id(lactate_mmol_l))), as_pos(pow(zero, lgo_thre(-0.5625227590871262, as_pos(id(vasopressor_use_std)), as_thr(3.325819377280733)))), -2.527776268035387))))",0.8076038781073083,0.7613222692316931,0.04841722175253904,0.8468402209397976,0.7489169739435718,36.0,9,61,67742,69.21271586418152,False,True,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",lgo_hard,light,True,lgo,none,True,3,lgo
9,"add(sub(3.325819377280733, zero), add(add(one, one), mul(add(add(mul(mul(add(one, 0.1641549216348423), one), pow(id(idF(idF(lactate_mmol_l))), 0.32153864493195183)), log(id(vasopressor_use_std))), id(vasopressor_use_std)), lgo_thre(pow(lgo_thre(mul(mul(one, one), pow(add(zero, -0.5482725934745422), -0.5905901441246165)), as_pos(zero), as_thr(3.325819377280733)), add(sqrt(id(idF(creatinine_mg_dl))), id(lactate_mmol_l))), as_pos(pow(zero, lgo_thre(-0.5625227590871262, as_pos(pow(zero, zero)), as_thr(3.325819377280733)))), -2.527776268035387))))",0.8076038781073083,0.7613222692316931,0.04841722175253904,0.8468402209397976,0.7489169739435718,38.0,10,63,67742,69.21042370796204,False,True,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",lgo_hard,light,True,lgo,none,True,3,lgo
8,"add(sub(3.325819377280733, zero), add(add(one, one), mul(add(add(mul(mul(add(one, 0.1641549216348423), one), pow(id(idF(lactate_mmol_l)), 0.32153864493195183)), log(id(vasopressor_use_std))), id(vasopressor_use_std)), lgo_thre(pow(lgo_thre(mul(mul(one, one), pow(add(zero, -0.5482725934745422), -0.5905901441246165)), as_pos(zero), as_thr(3.325819377280733)), add(sqrt(id(idF(creatinine_mg_dl))), id(lactate_mmol_l))), as_pos(pow(zero, lgo_thre(-0.5625227590871262, as_pos(pow(add(one, 0.679683283979095), -0.0884072768696642)), as_thr(3.325819377280733)))), -2.527776268035387))))",0.8076038781073083,0.7613222692316931,0.04841722175253904,0.8468402209397976,0.7489169739435718,39.0,10,64,67742,69.2093517780304,False,True,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",lgo_hard,light,True,lgo,none,True,3,lgo
10,"add(sub(3.325819377280733, zero), add(add(one, one), mul(add(add(mul(mul(add(one, 0.1641549216348423), one), pow(id(idF(lactate_mmol_l)), 0.32153864493195183)), log(id(vasopressor_use_std))), id(vasopressor_use_std)), lgo_thre(pow(lgo_thre(mul(mul(one, one), pow(add(zero, -0.5482725934745422), -0.5905901441246165)), as_pos(id(vasopressor_use_std)), as_thr(3.325819377280733)), add(sqrt(id(idF(creatinine_mg_dl))), id(lactate_mmol_l))), as_pos(pow(zero, lgo_thre(-0.5625227590871262, as_pos(pow(zero, -0.0884072768696642)), as_thr(3.325819377280733)))), -2.527776268035387))))",0.8077681882773718,0.7613119683246256,0.048389796701056545,0.8468874746639554,0.7489029634989086,38.0,9,63,67742,69.21159553527832,False,True,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",lgo_hard,light,True,lgo,none,True,3,lgo
7,"add(sub(3.325819377280733, zero), add(add(one, one), mul(add(add(mul(mul(add(one, 0.1641549216348423), one), pow(id(idF(lactate_mmol_l)), 0.32153864493195183)), log(id(vasopressor_use_std))), id(vasopressor_use_std)), lgo_thre(pow(lgo_thre(mul(mul(one, one), pow(add(zero, -0.5482725934745422), -0.5905901441246165)), as_pos(id(idF(idF(age_years)))), as_thr(3.325819377280733)), add(sqrt(id(idF(creatinine_mg_dl))), id(lactate_mmol_l))), as_pos(pow(zero, lgo_thre(-0.5625227590871262, as_pos(pow(zero, -0.0884072768696642)), as_thr(3.325819377280733)))), -2.527776268035387))))",0.8080847641827525,0.7613188483693547,0.04822321394574237,0.8467636163304957,0.7489396867489367,38.0,10,65,67742,69.20828318595886,False,True,False,False,False,False,False,"{""mean"": [57.10165886856657, 2.762483709059977, 1.6613296469587429, 63.42915270097831, 3.2488302849851127, 18.055634034194302, 13.508221182475555, 24.0, 86.76525903870694, 45.18635644406636, 106.33418715440239, 29.23346490854955, 91.45470012760528, 9.641612505316894, 136.0359965971927, 62.79790557209697, 0.7022543598468737, 0.4402381965121225, 3.726924712888133, 0.38196512122501064], ""std"": [12.295675072620272, 2.30799826481882, 1.6790773751628474, 15.521112134619756, 0.432335256784993, 65.89037278653772, 27.60330676574206, 1.0, 15.533766129568138, 10.661799905530202, 20.724571130589243, 7.062651402497549, 6.296952115065322, 2.1310145859806786, 5.084259111751555, 103.34273568589637, 0.45726707067417055, 0.4964156794903653, 1.355029961116271, 0.48586805553830315]}",lgo_hard,light,True,lgo,none,True,3,lgo
